475620799089352704	https://twitter.com/Emanuel_0512/status/475620799089352704	2014-06-08 12:50:09+00:00	Working!âœˆï¸è #Boeing #B737 #B757 #UnitedAirlines #ExContinental #CopaAirlines #BioMuseo_Ÿ˜ç_Ÿ’™_Ÿ’__Ÿ’›âù_ï¸è#PTYAirportâ€_ http://t.co/UERUsX0rbG	de	0	0	Emanuel_0512
474290985389023233	https://twitter.com/Pruezy19/status/474290985389023233	2014-06-04 20:45:57+00:00	@Ryan_Kesler @united I woulda fixed your ticket bro #unitedairlines	en	0	0	Pruezy19
474287161911832576	https://twitter.com/BenVoss25/status/474287161911832576	2014-06-04 20:30:45+00:00	RT @coachkentmurphy: Bunts go farther than #UnitedAirlines planes. Thanks for the canceled flight and 3 hour delay dummies. I got dingers tâ€_	en	595	0	BenVoss25
474284960497827840	https://twitter.com/jrkordash/status/474284960497827840	2014-06-04 20:22:01+00:00	Terrible experience with #AmericanAirlines today. Never again. This is why I stay loyal to #unitedairlines	en	0	0	jrkordash
474281993320951808	https://twitter.com/newrock95x/status/474281993320951808	2014-06-04 20:10:13+00:00	HERO: Off-duty #AirForce #Pilot helps land #unitedairlines jet http://t.co/8xnBt1xJVB	en	0	0	newrock95x
474278768198971392	https://twitter.com/KyOnLifee/status/474278768198971392	2014-06-04 19:57:24+00:00	"RT @Kanaleilei12: Proud of my dad's first selfie that won The #kfrx ""Dad of the Day"" challenge! #selfie #dadselfie #unitedairlines http://tâ€_"	en	1	0	KyOnLifee
474278622346629120	https://twitter.com/MrsXXV25/status/474278622346629120	2014-06-04 19:56:49+00:00	Trying to book a diabetic meal online with @united #UnitedAirlines but it doesn't appear to be an option?	en	0	0	MrsXXV25
474277663293857792	https://twitter.com/VMediaPro/status/474277663293857792	2014-06-04 19:53:01+00:00	@united @NBCNewsTravel #unitedairlines needs to do basic maintenance in your planes...they look horrible http://t.co/prE6TU7w1D	en	0	0	VMediaPro
474273682462752768	https://twitter.com/Kanaleilei12/status/474273682462752768	2014-06-04 19:37:12+00:00	"Proud of my dad's first selfie that won The #kfrx ""Dad of the Day"" challenge! #selfie #dadselfie #unitedairlines http://t.co/MRQmhZVEa3"	en	1	3	Kanaleilei12
474260332492619777	https://twitter.com/Rogue_Photo/status/474260332492619777	2014-06-04 18:44:09+00:00	#UnitedAirlines Flight #UA5347 Arriving in the smoke fog in #MKE @UNITED http://t.co/fcVzuI3UI8	en	0	0	Rogue_Photo
474259847932686336	https://twitter.com/ranjitiyer/status/474259847932686336	2014-06-04 18:42:13+00:00	"#lufthansa you allow two free checkin bags from US to India, but booked by #unitedairlines you allow only one. #unfair #doesnotmakesense"	en	0	0	ranjitiyer
474258536349069312	https://twitter.com/LawrenceStout/status/474258536349069312	2014-06-04 18:37:01+00:00	Who to thank for your experience on #unitedairlines http://t.co/xoH9gbfJMk	en	0	0	LawrenceStout
474256705182646272	https://twitter.com/mekenel/status/474256705182646272	2014-06-04 18:29:44+00:00	United Airline high tech plane with super  duper big TVs!!!. 11 hours looking at this. #unitedairlines #Boing http://t.co/rxmC0FQmDy	en	0	0	mekenel
474256449066254337	https://twitter.com/GlobeTrotScott/status/474256449066254337	2014-06-04 18:28:43+00:00	RT @tedreednc: #unitedairlines CEO Jeff Smisek just said  $UAL will increase YOY earnings each quarter going forward. He said he is confideâ€_	en	1	0	GlobeTrotScott
474256326621552641	https://twitter.com/tedreednc/status/474256326621552641	2014-06-04 18:28:14+00:00	#unitedairlines CEO Jeff Smisek just said  $UAL will increase YOY earnings each quarter going forward. He said he is confident of that.	en	1	0	tedreednc
474254050289266689	https://twitter.com/MarkMurphy2011/status/474254050289266689	2014-06-04 18:19:11+00:00	"KANSAS CITY, Mo. (@KMBC) â€” #UnitedAirlines flight forced to turn back after taking off at Kansas City International Airport on Wednesday."	en	0	0	MarkMurphy2011
474253060256972800	https://twitter.com/VMediaPro/status/474253060256972800	2014-06-04 18:15:15+00:00	"#unitedairlines horrible customer service at the gate. Had 2 check my carry on w delicate items,no Fragile stickers were available.@united"	en	0	0	VMediaPro
474247765166260224	https://twitter.com/BillSchember/status/474247765166260224	2014-06-04 17:54:12+00:00	United is first to fly to Heathrow's new Terminal 2 #UnitedAirlines http://t.co/ppleO975xa	en	0	0	BillSchember
474234622017302529	https://twitter.com/melinozturk/status/474234622017302529	2014-06-04 17:01:59+00:00	#unitedairlines Never ever ever ever again! @united	en	0	0	melinozturk
474230278391468032	https://twitter.com/docinaustin/status/474230278391468032	2014-06-04 16:44:43+00:00	Hey #unitedairlines thanks for keeping me updated but this is now the 4th gate change today. #NeedMoreCardio	en	0	0	docinaustin
474227037511901185	https://twitter.com/sforetweet/status/474227037511901185	2014-06-04 16:31:51+00:00	"RT @Asheiighhhh: Thankyou #unitedairlines &amp; #sfo 4 delaying my flight,telling me 2 run across the airport,miss my flight&amp;be told by the rudâ€_"	en	1	0	sforetweet
474221098377019393	https://twitter.com/itsravendar/status/474221098377019393	2014-06-04 16:08:15+00:00	#UnitedAirlines website is the worst experience for reservation.	en	0	1	itsravendar
474220965568606209	https://twitter.com/Asheiighhhh/status/474220965568606209	2014-06-04 16:07:43+00:00	"Thankyou #unitedairlines &amp; #sfo 4 delaying my flight,telling me 2 run across the airport,miss my flight&amp;be told by the rudest attendant ever"	en	1	1	Asheiighhhh
474206294149046272	https://twitter.com/av8trdave/status/474206294149046272	2014-06-04 15:09:25+00:00	#JavierColon LIVE at #AmexPacesetters 2014. Thanks for sponsoring #UnitedAirlines. http://t.co/fJw3rTtpBY	en	0	1	av8trdave
474206138851139584	https://twitter.com/sammy_honsha/status/474206138851139584	2014-06-04 15:08:48+00:00	#unitedairlines do you offer status match?    I'm executive platinum with American and am thinking about switching to another airline	en	0	0	sammy_honsha
474199828982145024	https://twitter.com/ArielConn/status/474199828982145024	2014-06-04 14:43:44+00:00	Yet another reason to NEVER fly #unitedairlines: the pilot might not remain concious... http://t.co/i5Aem4cPgh	en	0	0	ArielConn
474199765500968962	https://twitter.com/dbstodder/status/474199765500968962	2014-06-04 14:43:28+00:00	"Spoke too soon: #unitedairlines delayed, as usual, this time by maintenance prob. Departure uncertain. Should have flown @SouthwestAir"	en	0	1	dbstodder
474198712046981120	https://twitter.com/PatMordaunt/status/474198712046981120	2014-06-04 14:39:17+00:00	So apparently your not allowed to listen to techno on #UnitedAirlines !! #nobodylistenstotechnoâ€_ http://t.co/yDjFWv0Oqc	en	0	1	PatMordaunt
474193895698739200	https://twitter.com/CrouseLaw/status/474193895698739200	2014-06-04 14:20:09+00:00	Off-duty bomber #pilot helps land plane after pilot falls ill    http://t.co/sQ7LPjRiX8  http://t.co/soDCGs0UA2   #USAF  #UnitedAirlines	en	0	0	CrouseLaw
474192911626551297	https://twitter.com/MimiLombardo/status/474192911626551297	2014-06-04 14:16:14+00:00	What up with the tiny screen? Can they squeeze us any more?#unitedairlines http://t.co/5Ir3JgN9kJ	en	0	0	MimiLombardo
474189095120666625	https://twitter.com/HoustonNews2/status/474189095120666625	2014-06-04 14:01:04+00:00	Landing gear problem halts #PortlandHouston #UnitedAirlines flight http://t.co/bd3VYjiaks	en	0	0	HoustonNews2
474180721532481536	https://twitter.com/Supermom2020/status/474180721532481536	2014-06-04 13:27:48+00:00	#UnitedAirlines operates first flights into #Heathrow Terminal 2| http://t.co/YdftshYrI7	en	0	0	Supermom2020
474180073567047680	https://twitter.com/TaxReturnCoach/status/474180073567047680	2014-06-04 13:25:14+00:00	Really? #IRS taxing frequent-flyer miles | #southwestairlines #AmericanAirlines #unitedairlines #travel #delta | http://t.co/YFijvub34x	en	0	0	TaxReturnCoach
474173683724861440	https://twitter.com/goligomez/status/474173683724861440	2014-06-04 12:59:50+00:00	Waiting....... #unitedairlines we are delayed at #iah on my way to #mexico #travel @ IAH - Terminal B http://t.co/zrN2M4hF5Y	en	0	0	goligomez
474173679195017216	https://twitter.com/PauSaenz12/status/474173679195017216	2014-06-04 12:59:49+00:00	I hate bitchy flight attendants. Specially when you can tell they don't really care to help you #flyingprobs #unitedairlines #dissapointed	en	0	0	PauSaenz12
474173501705056256	https://twitter.com/CarmeloStar/status/474173501705056256	2014-06-04 12:59:07+00:00	"Never Say ""I Kill White People Like You"" When Asked To Turn Off Your Phone Post-Takeoff - http://t.co/hqPF29d57W - #UnitedAirlines"	en	0	0	CarmeloStar
474173433035509760	https://twitter.com/atruthsayer/status/474173433035509760	2014-06-04 12:58:50+00:00	"@united #greatservice #unitedairlines great service, left item in gate area mon night call frm jennifer in bag claim today - found &amp; return!"	en	0	0	atruthsayer
474166429994864640	https://twitter.com/jasongwelz/status/474166429994864640	2014-06-04 12:31:01+00:00	"First on the upgrade list, just confirmed.  Seattle to Houston, thanks United airlines! #unitedairlines"	en	0	0	jasongwelz
474165601569492992	https://twitter.com/kacw/status/474165601569492992	2014-06-04 12:27:43+00:00	Teary ground crew waves Flight 5415 goodbye. First time Klamath Falls will be w/out commercial air service since 1947. #unitedairlines	en	0	0	kacw
474161554293026816	https://twitter.com/jemfreight/status/474161554293026816	2014-06-04 12:11:38+00:00	First flight lands at #LHR's new Terminal 2 #TheQueensTerminal #UnitedAirlines #airports http://t.co/zKPh3is3mD	en	1	0	jemfreight
474161077035352064	https://twitter.com/kacw/status/474161077035352064	2014-06-04 12:09:44+00:00	About to board last commercial flight outta Klamath Falls to #PDX. Pilot takes final pic of crew. #unitedairlines http://t.co/u53LlBbzUg	en	0	0	kacw
474155872776908800	https://twitter.com/malonerob/status/474155872776908800	2014-06-04 11:49:04+00:00	"Day 1 for the new T2 at Heathrow, so far well done. Only quibble is the long dist from check-in to gate. #unitedairlines #HeathrowT2"	en	0	0	malonerob
474143245497540608	https://twitter.com/tonylongo/status/474143245497540608	2014-06-04 10:58:53+00:00	"Back on the horse, off to #bigboulder.  Confirmed #unitedairlines continues to be the wors... https://t.co/86Cx9jxoIn"	en	0	1	tonylongo
474120256638971904	https://twitter.com/SteveFinch_TC/status/474120256638971904	2014-06-04 09:27:32+00:00	"#UnitedAirlines now at T2, #AirCanada #AerLingus &amp; #Lufthansa moving into T2, the Queen's terminal,soon! http://t.co/YHA0ATrgU6"	en	0	0	SteveFinch_TC
474090116437528576	https://twitter.com/citybizedinburg/status/474090116437528576	2014-06-04 07:27:46+00:00	RT @MidlinkTravel: #unitedairlines #flight 109 #Edinburgh 2 #Newark #delayed #departures was due to depart 14;50 now departing 16;00 #businâ€_	en	1	0	citybizedinburg
474088656387727360	https://twitter.com/MidlinkTravel/status/474088656387727360	2014-06-04 07:21:58+00:00	#unitedairlines #flight 109 #Edinburgh 2 #Newark #delayed #departures was due to depart 14;50 now departing 16;00 #business #travel #citybiz	en	1	0	MidlinkTravel
474088129914482688	https://twitter.com/citybizedinburg/status/474088129914482688	2014-06-04 07:19:52+00:00	RT @MidlinkTravel: #unitedairlines #flight 108 #Newark - #Edinburgh is delayed was due 09;45 now expected 12;05 #businesstravel #finance #tâ€_	en	1	0	citybizedinburg
474087915061252096	https://twitter.com/MidlinkTravel/status/474087915061252096	2014-06-04 07:19:01+00:00	#unitedairlines #flight 108 #Newark - #Edinburgh is delayed was due 09;45 now expected 12;05 #businesstravel #finance #travel #business	en	1	0	MidlinkTravel
474082428525768704	https://twitter.com/trigirl005/status/474082428525768704	2014-06-04 06:57:13+00:00	Hr past dep time &amp; still on ground b/c of cargo loading? #unitedairlines #fail #Deltanexttime #dotheyknowtheyareanairline	en	0	0	trigirl005
474061353905577984	https://twitter.com/RichardPLingard/status/474061353905577984	2014-06-04 05:33:29+00:00	A successful opening of LHR T2. I'm looking forward to being on the 1st flight out  #unitedairlines @HeathrowAirport http://t.co/8IqoxGFobL	en	0	0	RichardPLingard
474053470727581696	https://twitter.com/Cooper11561/status/474053470727581696	2014-06-04 05:02:09+00:00	Red eye back to JFK.  #unitedairlines http://t.co/MFEXwBTOpj	en	0	0	Cooper11561
474048409838436353	https://twitter.com/bestjobsonline/status/474048409838436353	2014-06-04 04:42:02+00:00	Developer - .NET and C# - IT Applications Development Revenu - http://t.co/QumOxsEkVJ #jobs #UnitedAirlines #Chicago	en	0	0	bestjobsonline
474039533923614721	https://twitter.com/MaxLosk/status/474039533923614721	2014-06-04 04:06:46+00:00	#flying #unitedairlines http://t.co/t0Y8cj7Oqx	en	0	0	MaxLosk
474034649786642432	https://twitter.com/twmntwins/status/474034649786642432	2014-06-04 03:47:22+00:00	"United airlines, you are 3 for 3 on fails. Never on time, poor customer service, don't care attitude.  I bid you farewell #unitedairlines"	en	0	1	twmntwins
474032639456718848	https://twitter.com/bmaclay/status/474032639456718848	2014-06-04 03:39:23+00:00	RT @3buzykids: Priceline isn't willing to refund our money due to a death in the family. We won't use them again. #PricelineNegotiator #uniâ€_	en	1	0	bmaclay
474028978198417410	https://twitter.com/Twerkbeck/status/474028978198417410	2014-06-04 03:24:50+00:00	RT @coachkentmurphy: Bunts go farther than #UnitedAirlines planes. Thanks for the canceled flight and 3 hour delay dummies. I got dingers tâ€_	en	595	0	Twerkbeck
474022355157520386	https://twitter.com/avgeekretweeter/status/474022355157520386	2014-06-04 02:58:31+00:00	RT @patstravelrevu: United 777 BusinessFirst Review LHR â€“ IAH http://t.co/wIjg62HpnQ #flyerfriendly #avgeek #unitedairlines #b777 #LHR #IAHâ€_	en	1	0	avgeekretweeter
474021915175034881	https://twitter.com/patstravelrevu/status/474021915175034881	2014-06-04 02:56:46+00:00	United 777 BusinessFirst Review LHR â€“ IAH http://t.co/wIjg62HpnQ #flyerfriendly #avgeek #unitedairlines #b777 #LHR #IAH #businessfirst #UAL	en	1	0	patstravelrevu
474008097141166081	https://twitter.com/vasilrambi/status/474008097141166081	2014-06-04 02:01:51+00:00	RT @CarlosMatthews4: Thought to put a plane picture:) I like planes! #plane #Q400 #UnitedAirlines http://t.co/8OvNuLvM1w	en	1	0	vasilrambi
474006338603737090	https://twitter.com/JLBizniss/status/474006338603737090	2014-06-04 01:54:52+00:00	@united one agent- no name as you changed gates on us.  Don't care to fly #unitedairlines again.	en	0	0	JLBizniss
474005642785476610	https://twitter.com/IanZhangyiran/status/474005642785476610	2014-06-04 01:52:06+00:00	Forgot to post #airport #selfie #unitedclub #unitedairlines http://t.co/XUsN8BCSXp	en	0	0	IanZhangyiran
474004278927826945	https://twitter.com/thisisrtm/status/474004278927826945	2014-06-04 01:46:41+00:00	Three hours later and it is as entertaining as ever. Thanks for the freebie! #unitedairlines http://t.co/4DSdSWfxFZ	en	0	2	thisisrtm
474000660740853762	https://twitter.com/SinSex_London/status/474000660740853762	2014-06-04 01:32:18+00:00	#Interview #Houston #Texas #Airline #JetSetter #AmericanAirlines #UnitedAirlines #ExpressJet #Deltaâ€_ http://t.co/9CEhaXRem4	en	0	0	SinSex_London
473999367402053635	https://twitter.com/Sir_Fahrenheit/status/473999367402053635	2014-06-04 01:27:10+00:00	"@united It's 8:30, what do you now estimate? I estimate that I wouldn't fly #unitedairlines again if someone paid me."	en	0	0	Sir_Fahrenheit
473995637864681472	https://twitter.com/TUCKERSMM13/status/473995637864681472	2014-06-04 01:12:21+00:00	#unitedairlines sucks in Chicago	en	0	0	TUCKERSMM13
473994891895115777	https://twitter.com/mbakerafc/status/473994891895115777	2014-06-04 01:09:23+00:00	@mbakerafc landed at 7:32. It is now  8:07. That is 1/3 as long as the actual flight. #unitedairlines	en	0	0	mbakerafc
473993090630311937	https://twitter.com/mbakerafc/status/473993090630311937	2014-06-04 01:02:13+00:00	Flight cancelled. Next flight 2 hours late. Sit on tarmac awaiting gate for 1/2 hour. That's right #unitedairlines	en	0	0	mbakerafc
473991714068107264	https://twitter.com/3buzykids/status/473991714068107264	2014-06-04 00:56:45+00:00	Priceline isn't willing to refund our money due to a death in the family. We won't use them again. #PricelineNegotiator #unitedairlines	en	1	0	3buzykids
473989430391230464	https://twitter.com/BLeePond/status/473989430391230464	2014-06-04 00:47:41+00:00	"Brian at #theoysterhouse in philly doesn't work for #unitedairlines b/c he's nice, friendly and cares about customers"	en	0	0	BLeePond
473984874047492096	https://twitter.com/RyanKimball13/status/473984874047492096	2014-06-04 00:29:34+00:00	I know @united needs to make $$. I feel it's unsafe to leave the exit row empty when no one will pay $53. #UnitedAirlines #SafetyFailure	en	0	0	RyanKimball13
473962119075864577	https://twitter.com/marcusterell/status/473962119075864577	2014-06-03 22:59:09+00:00	I hope whoever is next to me on this plane feels like cuddling. #sleepy #unitedairlines	en	0	0	marcusterell
473944025913782273	https://twitter.com/Echelon_Ent/status/473944025913782273	2014-06-03 21:47:15+00:00	RT @bipolarboo: If #UnitedAirlines delays my flight 1 more time I'm gonna be so pissed off! #UnitedAirlinesSucks #NeverAgain #DelaysGalore	en	2	0	Echelon_Ent
473943309212065792	https://twitter.com/SheGotCake/status/473943309212065792	2014-06-03 21:44:25+00:00	RT @bipolarboo: If #UnitedAirlines delays my flight 1 more time I'm gonna be so pissed off! #UnitedAirlinesSucks #NeverAgain #DelaysGalore	en	2	0	SheGotCake
473940141241663489	https://twitter.com/eMoreMoneyForMe/status/473940141241663489	2014-06-03 21:31:49+00:00	"RT @ChungKristinas: RT @IAdvertiseForU #unitedairlines Check a bag free, board early and earn 30,000 bonus miles #deal #coupon http://t.co/â€_"	en	3	0	eMoreMoneyForMe
473940138884464640	https://twitter.com/eMoreMoneyForMe/status/473940138884464640	2014-06-03 21:31:49+00:00	"RT @creativereading: RT @IAdvertiseForU #unitedairlines Check a bag free, board early and earn 30,000 bonus miles #deal #coupon http://t.coâ€_"	en	3	0	eMoreMoneyForMe
473940073352683520	https://twitter.com/JustConcierge/status/473940073352683520	2014-06-03 21:31:33+00:00	"RT @ChungKristinas: RT @IAdvertiseForU #unitedairlines Check a bag free, board early and earn 30,000 bonus miles #deal #coupon http://t.co/â€_"	en	3	0	JustConcierge
473940070831898624	https://twitter.com/JustConcierge/status/473940070831898624	2014-06-03 21:31:33+00:00	"RT @creativereading: RT @IAdvertiseForU #unitedairlines Check a bag free, board early and earn 30,000 bonus miles #deal #coupon http://t.coâ€_"	en	3	0	JustConcierge
473939069806731265	https://twitter.com/CarInsuranceBox/status/473939069806731265	2014-06-03 21:27:34+00:00	"RT @ChungKristinas: RT @IAdvertiseForU #unitedairlines Check a bag free, board early and earn 30,000 bonus miles #deal #coupon http://t.co/â€_"	en	3	0	CarInsuranceBox
473939067961221120	https://twitter.com/CarInsuranceBox/status/473939067961221120	2014-06-03 21:27:33+00:00	"RT @creativereading: RT @IAdvertiseForU #unitedairlines Check a bag free, board early and earn 30,000 bonus miles #deal #coupon http://t.coâ€_"	en	3	0	CarInsuranceBox
473938364240896000	https://twitter.com/ChungKristinas/status/473938364240896000	2014-06-03 21:24:46+00:00	"RT @IAdvertiseForU #unitedairlines Check a bag free, board early and earn 30,000 bonus miles #deal #coupon http://t.co/SuL2maPNc8"	en	3	0	ChungKristinas
473938323686162433	https://twitter.com/creativereading/status/473938323686162433	2014-06-03 21:24:36+00:00	"RT @IAdvertiseForU #unitedairlines Check a bag free, board early and earn 30,000 bonus miles #deal #coupon http://t.co/J9FhC4GR0m"	en	3	0	creativereading
473933386482847744	https://twitter.com/levinkoshy/status/473933386482847744	2014-06-03 21:04:59+00:00	Why flight delay are you torching me like this... #unitedairlines	en	0	0	levinkoshy
473931319794085888	https://twitter.com/IAdvertiseForU/status/473931319794085888	2014-06-03 20:56:46+00:00	"RT @SwizzleDeals: #unitedairlines Check a bag free, board early and earn 30,000 bonus miles http://t.co/nx5eHcnL5i #deal #coupon"	en	2	0	IAdvertiseForU
473930423324520449	https://twitter.com/CharlynKoga/status/473930423324520449	2014-06-03 20:53:12+00:00	"RT @SwizzleDeals: #unitedairlines Check a bag free, board early and earn 30,000 bonus miles http://t.co/nx5eHcnL5i #deal #coupon"	en	2	0	CharlynKoga
473930419448971264	https://twitter.com/CharlynKoga/status/473930419448971264	2014-06-03 20:53:11+00:00	"RT @SwizzleDeals: #unitedairlines Check a bag free, board early and earn 30,000 bonus miles http://t.co/UfPY8uMZN7 #deal #coupon"	en	1	0	CharlynKoga
473923770709594112	https://twitter.com/CampAmerica69/status/473923770709594112	2014-06-03 20:26:46+00:00	RT @arpitpatel16: @CampAmerica69 currently in the air flying to Minneapolis and chilling using internet love #unitedairlines @united	en	1	0	CampAmerica69
473919711797727232	https://twitter.com/SwizzleDeals/status/473919711797727232	2014-06-03 20:10:38+00:00	"#unitedairlines Check a bag free, board early and earn 30,000 bonus miles http://t.co/nx5eHcnL5i #deal #coupon"	en	2	0	SwizzleDeals
473918819950272513	https://twitter.com/SwizzleDeals/status/473918819950272513	2014-06-03 20:07:06+00:00	"#unitedairlines Check a bag free, board early and earn 30,000 bonus miles http://t.co/UfPY8uMZN7 #deal #coupon"	en	1	0	SwizzleDeals
473916130763870208	https://twitter.com/ill_will_ink/status/473916130763870208	2014-06-03 19:56:25+00:00	#flightselfies with kareemypie #unitedairlines #chicago @ Chicago Airport http://t.co/OLF4IzOo5R	en	0	0	ill_will_ink
473915287516237825	https://twitter.com/sforetweet/status/473915287516237825	2014-06-03 19:53:04+00:00	RT @oceanracerSF: Yeah! TSA Pre at #SFO Int'l Terminal. It's the little things. #unitedairlines lounge still the pits. Get some real food.	en	1	0	sforetweet
473909590002638848	https://twitter.com/oceanracerSF/status/473909590002638848	2014-06-03 19:30:25+00:00	Yeah! TSA Pre at #SFO Int'l Terminal. It's the little things. #unitedairlines lounge still the pits. Get some real food.	en	1	2	oceanracerSF
473905806451015680	https://twitter.com/bJOE/status/473905806451015680	2014-06-03 19:15:23+00:00	"6 freezing cold shoot days, 10 locations, 80+ extras and 1 Matt Damon VO.  #unitedairlines https://t.co/vUzWcarMKf"	en	0	0	bJOE
473904588350033920	https://twitter.com/bipolarboo/status/473904588350033920	2014-06-03 19:10:33+00:00	If #UnitedAirlines delays my flight 1 more time I'm gonna be so pissed off! #UnitedAirlinesSucks #NeverAgain #DelaysGalore	en	2	1	bipolarboo
473902266961772544	https://twitter.com/PresidentGomez1/status/473902266961772544	2014-06-03 19:01:19+00:00	Pilot was shaking hands and greeting folks. Word up #unitedairlines now just fix my seat @ Chicagoâ€_ http://t.co/wRdQRxdGHW	en	0	0	PresidentGomez1
473900666889326592	https://twitter.com/arpitpatel16/status/473900666889326592	2014-06-03 18:54:58+00:00	@CampAmerica69 currently in the air flying to Minneapolis and chilling using internet love #unitedairlines @united	en	1	7	arpitpatel16
473897044437118976	https://twitter.com/WochitNews/status/473897044437118976	2014-06-03 18:40:34+00:00	"Capt. Falls Ill, Passenger Lands Plane http://t.co/lVjuEbh1dw #FlightAttendant #UnitedAirlines #Aircraft #MarkGongol"	en	0	0	WochitNews
473878661221740544	https://twitter.com/Jordiehlers/status/473878661221740544	2014-06-03 17:27:31+00:00	So upset with airplanes. #sleepinginanairport #pissed #seriouslyUnited? #unitedairlines	en	0	0	Jordiehlers
473870016275046400	https://twitter.com/missmimicole/status/473870016275046400	2014-06-03 16:53:10+00:00	Oh god another hottie next to me I'm loving #unitedairlines _Ÿ˜ç	en	0	1	missmimicole
473862742416588800	https://twitter.com/Mike_Kiely/status/473862742416588800	2014-06-03 16:24:16+00:00	RT @SirRotalot: Baggage lads crashed into the plane. Just been told to disembark. We're still in Dublin.  I've been here since 4am. #Unitedâ€_	en	1	0	Mike_Kiely
473855887824519169	https://twitter.com/CarlosMatthews4/status/473855887824519169	2014-06-03 15:57:02+00:00	Thought to put a plane picture:) I like planes! #plane #Q400 #UnitedAirlines http://t.co/8OvNuLvM1w	en	1	1	CarlosMatthews4
473852678716788736	https://twitter.com/misslizz714/status/473852678716788736	2014-06-03 15:44:17+00:00	I miss #JetBlue already. #UnitedAirlines has ruined my trip already	en	0	0	misslizz714
473838873525911552	https://twitter.com/FollowPhil/status/473838873525911552	2014-06-03 14:49:25+00:00	"Finally, a new airline to offer a little competition to the Goliaths! http://t.co/JMeMT9DYOi #PeopleExpress #unitedairlines #travel #AA"	en	0	0	FollowPhil
473834478809661440	https://twitter.com/jeffreyhawkey/status/473834478809661440	2014-06-03 14:31:57+00:00	United airlines sucks! Canceling flights but not posting them at the gate. Rebooking trips on non existing flights. #unitedairlines #morons	en	0	0	jeffreyhawkey
473833749604728832	https://twitter.com/cookiebenc/status/473833749604728832	2014-06-03 14:29:03+00:00	RT @daisyboo69: Bags packed. Alarm set. Momma E all giddy...it can only mean one thing...NEW YORK BABY!! #bigapple #unitedAIRLINES #lesleysâ€_	en	1	0	cookiebenc
473829297531404288	https://twitter.com/PamelaBacorn/status/473829297531404288	2014-06-03 14:11:22+00:00	Oh yay! #unitedairlines mechanical issues AGAIN. Will we ever get to our destination?	en	0	0	PamelaBacorn
473827253131177984	https://twitter.com/Conker4buckeye/status/473827253131177984	2014-06-03 14:03:15+00:00	RT @jlhtwts: Anyone work for or know any promo code for #UnitedAirlines #United They stopped bereavement fares. Need to fly tomo #LHR to Ohâ€_	en	1	0	Conker4buckeye
473821188766961664	https://twitter.com/rdgresident/status/473821188766961664	2014-06-03 13:39:09+00:00	RT @GWarren76: Please RT â€œ@jlhtwts: Any1 work/know any promo code for #UnitedAirlines #United They stopped bereavement fares Need to fly toâ€_	en	2	0	rdgresident
473820146403139584	https://twitter.com/YourPalPill/status/473820146403139584	2014-06-03 13:35:00+00:00	RT @GWarren76: Please RT â€œ@jlhtwts: Any1 work/know any promo code for #UnitedAirlines #United They stopped bereavement fares Need to fly toâ€_	en	2	0	YourPalPill
473820006288195585	https://twitter.com/GWarren76/status/473820006288195585	2014-06-03 13:34:27+00:00	"Please RT â€œ@jlhtwts: Any1 work/know any promo code for #UnitedAirlines #United They stopped bereavement fares Need to fly tomo #LHR to Ohio"""	en	2	0	GWarren76
473819929758928896	https://twitter.com/mlake31/status/473819929758928896	2014-06-03 13:34:09+00:00	@united I wish 7 dollars would supplement three meals but it won't buy me a drink hardly. #UnitedAirlines	en	0	0	mlake31
473819754730250241	https://twitter.com/denise_dreon/status/473819754730250241	2014-06-03 13:33:27+00:00	#UnitedAirlines Cargo: #Endlivecetaceantransportation from wild to marine parks. http://t.co/kPm7TOxdg6 via @Change	en	0	0	denise_dreon
473812067603185664	https://twitter.com/JCS606/status/473812067603185664	2014-06-03 13:02:54+00:00	Million miler who believes new seats are ergonomic torture. Please stop the installations! #UnitedAirlines	en	0	0	JCS606
473808306663096320	https://twitter.com/paestef/status/473808306663096320	2014-06-03 12:47:57+00:00	@united I am digging the new seats in your Airbus fleet!! #ua #ual #united #unitedairlines #a320â€_ http://t.co/dIdkcRas5b	en	0	0	paestef
473787675296940032	https://twitter.com/jlhtwts/status/473787675296940032	2014-06-03 11:25:59+00:00	Anyone work for or know any promo code for #UnitedAirlines #United They stopped bereavement fares. Need to fly tomo #LHR to Ohio. *sigh*	en	1	0	jlhtwts
473785905669361664	https://twitter.com/adamhclark/status/473785905669361664	2014-06-03 11:18:57+00:00	"Funny,  we can fly a metal plane filed with people across the world, but we still can't deliver bags to one city properly. #UnitedAirlines"	en	0	0	adamhclark
473733391129776128	https://twitter.com/SinSex_London/status/473733391129776128	2014-06-03 07:50:16+00:00	#Houston #unitedairlines #ExpressJet #Interview #Free Here I come Texas _Ÿ˜_ http://t.co/VcfNJ2rgvv	en	0	0	SinSex_London
473732612742062080	https://twitter.com/SinSex_London/status/473732612742062080	2014-06-03 07:47:11+00:00	Texas here I come _Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ™Œ #UnitedAirlines #ExpressJet #Free http://t.co/zQ9CeuofrH	en	0	0	SinSex_London
473717827351097344	https://twitter.com/SirRotalot/status/473717827351097344	2014-06-03 06:48:25+00:00	"They fucked my flights up again. Put me on a different flight to Griff, 4 hours after his. I hate #UnitedAirlines"	en	0	3	SirRotalot
